Month,CountyFIPS,CountyName,Property Type,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201904,42081,"Lycoming, PA",Single Family Home,503,,159025.000000,0.0005,-0.0621,419.0,0.0827,-0.0811,71.25,-0.1994,0.1777,118.0,0.0172,-0.1324,0.0,,,80.0,0.1111,-0.2857,6.5,0.6250,0.3000,197262.0000,0.0120,-0.0347,425.5,0.0882,-0.0770,0.0155,0.0052,0.0045
201904,20045,"Douglas, KS",Single Family Home,504,,344850.000000,0.0009,-0.0003,339.5,0.2528,0.1954,31.50,-0.3883,-0.1486,208.0,0.2381,0.1556,0.0,,,84.0,0.4000,0.2353,0.0,,,374786.0000,0.0283,-0.0017,339.5,0.2528,0.1954,0.0000,0.0000,0.0000
201904,01103,"Morgan, AL",Single Family Home,505,,193082.750000,0.0001,-0.0287,334.5,0.0292,-0.1357,85.25,-0.0087,-0.0931,112.0,0.1200,-0.1515,10.0,0.2500,1.5000,64.0,-0.1111,-0.2000,1.0,0.0000,,234343.0000,0.0013,0.0086,335.5,0.0291,-0.1331,0.0030,-0.0001,0.0030
201904,55117,"Sheboygan, WI",Single Family Home,506,,202372.500000,0.0121,-0.0361,322.0,0.1142,-0.0417,54.75,-0.1169,0.0330,100.0,0.0870,-0.0385,0.0,,,34.0,-0.2273,-0.1500,1.0,0.0000,-0.6667,292787.0000,0.0169,0.0490,323.0,0.1138,-0.0472,0.0031,-0.0004,-0.0058
201904,21015,"Boone, KY",Single Family Home,507,*,317632.000000,0.0246,0.0430,263.0,0.0354,0.1336,37.50,-0.1667,-0.0132,164.0,0.1389,0.1081,6.0,,0.5000,78.0,-0.1136,-0.0714,282.0,0.1371,-0.1402,372955.0000,0.0136,0.0239,545.0,0.0857,-0.0268,1.0722,0.0959,-0.3415
201904,41043,"Linn, OR",Single Family Home,508,,326050.000000,0.0034,0.1032,570.0,0.0755,-0.0717,46.50,-0.0211,0.2568,216.0,0.0588,-0.1692,14.0,0.1667,-0.1250,112.0,0.2174,0.2727,2.0,1.0000,-0.6000,417227.0000,0.0014,0.2191,572.0,0.0772,-0.0759,0.0035,0.0016,-0.0046
201904,34019,"Hunterdon, NJ",Single Family Home,509,,500000.000000,0.0001,0.0010,892.0,0.1349,0.1012,54.00,-0.2174,-0.0690,336.0,0.2353,0.0500,4.0,0.0000,0.0000,242.0,0.4405,0.5125,0.0,,,634963.0000,-0.0145,-0.0238,892.0,0.1349,0.1012,0.0000,0.0000,0.0000
201904,48183,"Gregg, TX",Single Family Home,510,,219999.250000,0.0002,0.1014,818.5,0.1106,-0.0067,68.50,-0.1543,-0.1161,224.0,0.1667,0.2444,6.0,-0.2500,-0.2500,158.0,0.3167,-0.0814,22.0,0.8333,0.0476,289508.0000,-0.0047,0.0534,840.5,0.1222,-0.0053,0.0269,0.0106,0.0014
201904,37085,"Harnett, NC",Single Family Home,511,,239950.000000,0.0213,0.2001,617.0,0.0148,-0.2834,79.00,-0.1222,-0.0814,196.0,0.1395,-0.0577,6.0,-0.2500,-0.6250,86.0,-0.0652,-0.3281,174.0,0.0675,-0.1300,240636.0000,0.0150,0.1361,791.0,0.0259,-0.2545,0.2820,0.0139,0.0497
201904,13059,"Clarke, GA",Single Family Home,512,*,299675.000000,0.0335,0.0797,394.5,-0.0331,-0.0993,54.75,0.0139,0.1649,164.0,-0.0682,0.0789,2.0,,-0.7500,76.0,-0.2083,-0.1364,238.5,0.2553,0.2107,384923.0000,0.0554,0.0998,633.0,0.0585,-0.0031,0.6046,0.1389,0.1548
201904,18019,"Clark, IN",Single Family Home,513,,250950.000000,-0.0178,0.0681,386.5,0.0887,0.0766,44.50,0.0114,-0.0111,178.0,-0.0326,-0.0729,18.0,3.5000,1.2500,82.0,0.2059,0.1389,10.0,0.4286,0.4286,302707.0000,0.0881,0.1732,396.5,0.0953,0.0833,0.0259,0.0062,0.0064
201904,48367,"Parker, TX",Single Family Home,514,,354000.000000,0.0114,0.0461,638.5,0.0265,-0.0596,51.00,0.0851,0.1087,276.0,0.2105,0.0615,20.0,0.6667,-0.5455,160.0,0.2903,-0.0476,180.5,0.0556,-0.1364,396827.0000,0.0164,0.0597,819.0,0.0328,-0.0777,0.2827,0.0078,-0.0251
201904,51179,"Stafford, VA",Single Family Home,515,,421248.750000,0.0052,0.0556,695.0,0.1545,-0.1345,41.25,-0.1912,0.2132,304.0,0.0556,-0.2400,28.0,-0.2222,-0.3636,160.0,0.6000,0.0000,1.0,0.0000,-0.5000,454591.0000,0.0116,0.0756,696.0,0.1542,-0.1354,0.0014,-0.0002,-0.0011
201904,45077,"Pickens, SC",Single Family Home,516,,269719.250000,0.0374,0.0579,828.5,0.0830,0.1620,61.00,-0.1029,-0.0758,280.0,0.2727,0.2281,8.0,1.0000,-0.5000,120.0,0.2000,-0.1667,173.5,0.1567,0.0206,432940.0000,0.0123,0.0659,1002.0,0.0951,0.1348,0.2094,0.0133,-0.0290
201904,05045,"Faulkner, AR",Single Family Home,517,,215000.000000,0.0748,0.2109,430.5,0.0982,0.0982,58.00,0.0642,-0.0645,154.0,0.2031,0.2031,6.0,0.5000,0.5000,68.0,0.1333,0.0000,0.0,,,261649.0000,0.0339,0.1322,430.5,0.0982,0.0982,0.0000,0.0000,0.0000
201904,46103,"Pennington, SD",Single Family Home,518,,264475.000000,-0.0018,-0.0719,645.5,0.1226,-0.0145,51.25,-0.0682,0.0049,234.0,0.3605,0.1700,4.0,0.0000,-0.5000,64.0,0.0000,-0.1111,3.5,0.7500,,343055.0000,0.0003,-0.0360,649.0,0.1248,-0.0092,0.0054,0.0019,0.0054
201904,18035,"Delaware, IN",Single Family Home,519,,88994.000000,0.1131,0.2723,443.0,0.0255,0.1131,61.00,-0.1974,0.0000,176.0,0.1892,0.3333,2.0,,,94.0,0.2368,-0.0208,28.0,0.8667,0.3333,138667.0000,0.0573,0.0747,471.0,0.0537,0.1241,0.0632,0.0285,0.0104
201904,36075,"Oswego, NY",Single Family Home,520,,119950.000000,0.0204,0.0435,419.0,0.0449,-0.0710,75.50,-0.1925,-0.0066,144.0,0.2857,0.0000,4.0,,,78.0,0.1471,0.1471,1.0,,-0.7500,153527.0000,0.0188,0.0879,420.0,0.0474,-0.0769,0.0024,0.0024,-0.0065
201904,05125,"Saline, AR",Single Family Home,521,,203500.000000,0.0178,0.0713,537.5,0.0356,0.1151,48.25,-0.1065,0.0266,192.0,-0.0400,-0.1111,2.0,-0.5000,-0.5000,96.0,0.0435,0.4118,1.0,,0.0000,256431.0000,0.0223,0.1131,538.5,0.0376,0.1149,0.0019,0.0019,-0.0002
201904,40031,"Comanche, OK",Single Family Home,522,,119950.000000,0.0054,-0.0050,667.5,0.0114,-0.1052,79.00,-0.2020,-0.1124,178.0,0.2714,-0.1909,8.0,0.0000,0.0000,110.0,0.1458,-0.0517,0.0,,,151363.0000,0.0227,0.0224,667.5,0.0114,-0.1052,0.0000,0.0000,0.0000
201904,42085,"Mercer, PA",Single Family Home,523,,128750.000000,0.0729,0.0055,512.5,0.0611,0.0438,119.25,-0.1482,0.0149,104.0,0.5294,0.1818,4.0,0.0000,,74.0,0.0882,0.0278,35.5,0.3654,0.6136,176613.0000,-0.0081,0.0586,548.0,0.0766,0.0682,0.0693,0.0154,0.0245
201904,48451,"Tom Green, TX",Single Family Home,524,*,246788.000000,0.0567,0.0966,395.5,0.0491,-0.1152,52.50,-0.2045,-0.2045,186.0,0.3286,0.2568,6.0,0.5000,-0.2500,104.0,0.0000,0.3000,221.0,3.8043,6.6207,323204.0000,0.0457,0.0154,616.5,0.4574,0.2952,0.5588,0.4368,0.4939
201904,01015,"Calhoun, AL",Single Family Home,525,,139500.000000,0.0735,0.1156,511.5,0.0375,-0.1628,85.25,-0.1120,0.0396,146.0,0.4038,0.0139,4.0,,-0.5000,68.0,-0.1053,0.0000,3.0,-0.5000,,178626.0000,0.0519,0.1360,514.5,0.0311,-0.1579,0.0059,-0.0063,0.0059
201904,29097,"Jasper, MO",Single Family Home,526,*,159944.000000,-0.0006,0.0666,773.5,0.0581,-0.2067,60.50,-0.2244,0.0431,312.0,0.1642,-0.1613,0.0,,-1.0000,134.0,0.2407,-0.3558,3.0,0.0000,-0.9840,198210.0000,-0.0108,0.0298,776.5,0.0579,-0.3318,0.0039,-0.0002,-0.1879
201904,41019,"Douglas, OR",Single Family Home,527,,319850.000000,-0.0037,0.0319,407.5,-0.0251,-0.0344,83.00,-0.1443,0.3071,140.0,0.1290,-0.1026,2.0,-0.5000,-0.5000,86.0,0.1944,0.1316,0.0,-1.0000,-1.0000,479610.0000,-0.0030,0.0580,407.5,-0.0274,-0.0389,0.0000,-0.0024,-0.0047
201904,36045,"Jefferson, NY",Single Family Home,528,,165050.000000,0.0319,0.0652,1617.5,0.0662,0.9210,122.50,-0.2197,0.0606,378.0,0.3696,1.1977,4.0,0.0000,,216.0,0.0588,0.8000,1.0,0.0000,,236665.0000,0.0346,0.0003,1618.5,0.0662,0.9222,0.0006,0.0000,0.0006
201904,06039,"Madera, CA",Single Family Home,529,,339050.000000,0.0220,0.0594,806.0,0.0281,0.1011,60.50,-0.1232,0.1204,288.0,0.0588,-0.1325,20.0,0.0000,0.0000,148.0,0.0882,0.0571,216.5,0.2371,1.1650,435336.0000,-0.1646,0.0290,1022.5,0.0662,0.2290,0.2686,0.0454,0.1320
201904,17115,"Macon, IL",Single Family Home,530,,111625.000000,0.0636,0.2101,423.5,0.0405,-0.2272,72.50,-0.1667,-0.2033,172.0,0.2647,0.2647,2.0,,-0.5000,120.0,0.3043,0.1538,31.0,5.2000,9.3333,149120.0000,0.0405,0.1873,454.5,0.1032,-0.1751,0.0732,0.0609,0.0677
201904,26045,"Eaton, MI",Single Family Home,531,*,188450.000000,-0.0066,0.1082,303.5,0.0323,0.0117,43.50,-0.2869,0.0235,142.0,0.1094,0.0441,2.0,,,54.0,0.1250,-0.1563,104.0,0.3506,25.0000,221316.0000,0.0154,0.0708,407.5,0.0984,0.3405,0.3427,0.0808,0.3293
201904,36069,"Ontario, NY",Single Family Home,532,,273600.000000,0.0135,0.0942,359.5,0.1270,-0.0204,45.75,-0.2795,0.0398,172.0,0.4333,-0.0444,0.0,-1.0000,-1.0000,64.0,0.1429,0.0667,0.0,,-1.0000,348410.0000,-0.0037,0.1380,359.5,0.1270,-0.0257,0.0000,0.0000,-0.0054
201904,51177,"Spotsylvania, VA",Single Family Home,533,,350047.500000,-0.0138,0.0145,486.5,0.1808,-0.2128,37.75,-0.1968,0.0203,264.0,0.2453,-0.1429,8.0,-0.5000,-0.5000,110.0,0.4474,-0.1129,3.0,2.0000,0.0000,384551.0000,0.0207,-0.0031,489.5,0.1852,-0.2118,0.0062,0.0037,0.0013
201904,23001,"Androscoggin, ME",Single Family Home,534,*,198175.000000,0.0160,-0.0069,261.5,0.0175,0.1034,79.00,-0.3417,-0.3100,90.0,0.1250,-0.1964,0.0,-1.0000,-1.0000,52.0,-0.1333,0.0000,4.0,0.0000,-0.9200,221790.0000,0.0122,0.0320,265.5,0.0172,-0.0749,0.0153,-0.0003,-0.1957
201904,54061,"Monongalia, WV",Single Family Home,535,,296925.000000,0.0064,-0.0071,469.5,0.1073,0.0229,74.75,-0.3079,-0.0884,118.0,0.1346,0.0926,4.0,-0.5000,-0.5000,70.0,0.2500,-0.1250,18.5,0.0882,0.1563,366698.0000,-0.0069,0.0229,488.0,0.1066,0.0274,0.0394,-0.0007,0.0045
201904,26017,"Bay, MI",Single Family Home,536,*,81450.000000,0.0188,-0.0412,280.0,-0.0378,-0.0378,80.25,-0.1597,0.1978,120.0,0.2500,-0.0323,0.0,,,64.0,0.3333,0.1429,153.5,0.2480,0.5825,127817.0000,0.0137,-0.3803,433.5,0.0471,0.1173,0.5482,0.1255,0.2149
201904,17099,"La Salle, IL",Single Family Home,537,,125050.000000,0.0425,0.0208,489.5,0.1572,-0.0288,61.50,-0.4029,-0.4409,136.0,0.0968,0.4167,2.0,,,78.0,-0.0250,-0.0250,25.5,0.0200,-0.4688,162294.0000,0.0183,-0.0065,515.0,0.1496,-0.0670,0.0521,-0.0070,-0.0431
201904,26005,"Allegan, MI",Single Family Home,538,,331200.000000,0.0513,0.2110,224.0,0.1144,0.0090,56.25,-0.0854,0.2363,88.0,-0.1200,-0.2414,0.0,,-1.0000,46.0,0.2778,0.0455,0.0,,,501864.0000,0.0546,0.2320,224.0,0.1144,0.0090,0.0000,0.0000,0.0000
201904,09015,"Windham, CT",Single Family Home,539,,258000.000000,0.0155,0.1220,462.0,0.1608,-0.0128,63.00,-0.1486,0.2115,174.0,0.2083,-0.0333,10.0,1.5000,1.5000,92.0,0.7692,0.1500,3.0,0.0000,0.0000,284858.0000,0.0131,0.1054,465.0,0.1596,-0.0127,0.0065,-0.0010,0.0001
201904,51770,"Roanoke city, VA",Single Family Home,540,*,140000.000000,0.0000,0.0032,236.5,0.0653,-0.2143,44.25,-0.2500,-0.2304,116.0,-0.0333,-0.1714,0.0,-1.0000,,80.0,0.3333,-0.0909,209.0,0.0885,103.5000,214292.0000,0.0149,0.0292,445.5,0.0761,0.4703,0.8837,0.0189,0.8771
201904,39169,"Wayne, OH",Single Family Home,541,,175050.000000,0.0000,0.1674,204.5,0.0174,-0.0488,46.50,-0.3586,-0.1468,84.0,0.1053,-0.0870,0.0,,,32.0,-0.1111,-0.1111,51.0,0.3784,-0.1356,224606.0000,-0.0278,0.1043,255.5,0.0735,-0.0675,0.2494,0.0653,-0.0250
201904,48375,"Potter, TX",Single Family Home,542,,165050.000000,0.0000,-0.0351,317.5,-0.0109,0.1101,60.75,0.1250,0.1250,112.0,-0.0968,0.0769,2.0,-0.5000,,70.0,-0.1250,0.0938,133.0,0.0472,-0.0432,289842.0000,0.0073,0.0574,450.5,0.0056,0.0600,0.4189,0.0233,-0.0671
201904,12055,"Highlands, FL",Single Family Home,543,,185000.000000,0.0003,0.0886,782.5,-0.0219,0.1115,74.50,0.0797,0.0205,156.0,-0.1875,-0.1333,4.0,-0.5000,0.0000,162.0,0.1912,0.6200,43.0,0.1026,0.0000,229623.0000,0.0033,0.0706,825.5,-0.0161,0.1051,0.0550,0.0062,-0.0061
201904,54003,"Berkeley, WV",Single Family Home,544,,237500.000000,0.0081,0.1588,723.5,0.1200,-0.0417,57.50,-0.2484,-0.0417,262.0,0.1491,0.1102,46.0,0.6429,0.1500,106.0,0.1522,0.0192,0.0,,-1.0000,253859.0000,0.0103,0.1165,723.5,0.1200,-0.0430,0.0000,0.0000,-0.0013
201904,22005,"Ascension, LA",Single Family Home,545,,277650.000000,0.0012,0.0004,639.0,-0.0078,0.1171,77.50,0.0616,0.3596,178.0,-0.0326,-0.0111,30.0,2.7500,2.7500,166.0,0.0641,0.2576,27.0,0.6875,3.5000,305357.0000,0.0140,-0.0511,666.0,0.0091,0.1522,0.0423,0.0174,0.0318
201904,06057,"Nevada, CA",Single Family Home,546,,499050.000000,0.0494,-0.0495,868.0,0.1029,0.2295,71.00,-0.3039,0.0000,396.0,0.8333,0.2532,4.0,0.0000,,118.0,0.1800,0.2292,286.0,0.1085,0.0476,764782.0000,-0.0345,-0.0827,1154.0,0.1043,0.1788,0.3295,0.0017,-0.0572
201904,18091,"La Porte, IN",Single Family Home,547,,219049.500000,0.0922,0.0478,448.0,0.0692,0.0022,60.00,-0.3182,0.3793,182.0,0.5690,0.1098,4.0,0.0000,,78.0,0.0263,-0.0714,0.0,-1.0000,,345975.0000,-0.0020,0.0513,448.0,0.0667,0.0022,0.0000,-0.0024,0.0000
201904,01069,"Houston, AL",Single Family Home,548,,186300.000000,-0.0088,0.1640,547.5,0.0196,-0.2758,77.50,-0.1622,0.0197,184.0,0.2778,0.0222,4.0,0.0000,0.0000,108.0,0.5000,-0.1563,23.0,-0.1481,22.0000,262956.0000,0.0355,0.3051,570.5,0.0115,-0.2464,0.0420,-0.0083,0.0407
201904,12035,"Flagler, FL",Single Family Home,549,,285045.000000,-0.0173,0.0367,1376.5,0.0018,-0.0487,68.50,0.0379,-0.0616,414.0,0.0147,0.0248,130.0,0.5476,0.7105,382.0,-0.0155,0.1369,484.5,0.0937,0.0243,445176.0000,-0.0212,0.1134,1861.0,0.0242,-0.0307,0.3520,0.0296,0.0251
201904,39029,"Columbiana, OH",Single Family Home,550,,127175.000000,0.0252,0.1350,317.5,0.1101,-0.1578,58.25,-0.3187,-0.3455,108.0,0.5000,0.1250,2.0,,,64.0,0.2308,0.1429,40.5,-0.1383,-0.2212,167454.0000,0.0223,0.2625,358.0,0.0751,-0.1655,0.1276,-0.0368,-0.0104
201904,39109,"Miami, OH",Single Family Home,551,*,184950.000000,0.0719,0.1212,368.5,-0.0303,-0.2732,57.50,-0.1221,0.0455,160.0,0.2500,-0.2593,8.0,,1.0000,108.0,0.3500,-0.1290,241.5,0.2984,0.3269,236022.0000,0.0707,0.1086,610.0,0.0777,-0.1147,0.6554,0.1659,0.2964
201904,30031,"Gallatin, MT",Single Family Home,552,,649250.000000,0.0108,-0.0162,376.0,-0.0105,-0.0027,80.75,-0.2453,0.0353,178.0,0.7800,0.2714,8.0,1.0000,0.0000,46.0,0.4375,0.1500,284.5,0.2991,-0.0997,1194124.0000,0.0052,0.1467,660.5,0.1027,-0.0469,0.7566,0.1803,-0.0815
201904,54011,"Cabell, WV",Single Family Home,553,,139950.000000,0.0000,-0.0345,587.5,-0.0076,0.1023,94.50,-0.1992,0.1524,134.0,-0.0147,-0.0429,2.0,,-0.5000,82.0,-0.1087,-0.1458,158.5,0.4152,0.2192,187087.0000,0.0037,-0.0403,746.0,0.0597,0.1252,0.2698,0.0806,0.0259
201904,13185,"Lowndes, GA",Single Family Home,554,,175975.000000,-0.0172,0.0355,512.5,0.0128,-0.0913,57.00,-0.1231,-0.2500,174.0,-0.0543,0.0357,8.0,0.0000,0.0000,80.0,0.1111,0.1111,1.0,0.0000,0.0000,218202.0000,0.0020,0.0632,513.5,0.0128,-0.0912,0.0020,0.0000,0.0002
201904,35045,"San Juan, NM",Single Family Home,555,,223300.000000,0.0194,0.1165,448.0,0.0228,-0.1093,82.50,-0.1406,0.1301,114.0,0.2955,-0.2083,2.0,-0.5000,-0.5000,86.0,0.1316,-0.1042,1.0,,,268627.0000,0.0368,0.0809,449.0,0.0251,-0.1074,0.0022,0.0022,0.0022
201904,05051,"Garland, AR",Single Family Home,556,,249500.000000,0.0850,-0.0018,1343.5,0.0311,0.0064,80.50,-0.2333,-0.0301,368.0,0.3143,0.0000,6.0,-0.2500,,226.0,0.3452,0.2841,0.0,,,338771.0000,0.0484,-0.0129,1343.5,0.0311,0.0064,0.0000,0.0000,0.0000
201904,51003,"Albemarle, VA",Single Family Home,557,,542500.000000,0.0056,-0.0135,575.0,0.0788,0.0550,61.50,0.0082,0.1182,184.0,-0.0612,-0.1481,16.0,-0.2000,-0.2000,90.0,0.3235,-0.1346,469.0,0.2119,-0.0188,812616.0000,-0.0267,-0.0347,1044.0,0.1348,0.0205,0.8157,0.0896,-0.0614
201904,06031,"Kings, CA",Single Family Home,558,,269500.000000,0.0168,0.0567,483.5,0.0179,0.1244,44.00,-0.0222,-0.0638,212.0,0.0192,0.0816,10.0,-0.5000,1.5000,138.0,-0.0417,0.2321,76.5,0.1087,0.6277,287659.0000,0.0090,0.0186,560.0,0.0294,0.1740,0.1582,0.0130,0.0489
201904,22109,"Terrebonne, LA",Single Family Home,559,,192175.000000,0.0117,0.0718,517.0,0.0508,0.0466,95.50,-0.1239,-0.2360,102.0,-0.1207,-0.2031,4.0,0.0000,0.0000,96.0,-0.0769,-0.0400,3.0,0.0000,0.0000,255900.0000,0.0099,-0.0570,520.0,0.0505,0.0463,0.0058,-0.0003,-0.0003
201904,55039,"Fond du Lac, WI",Single Family Home,560,,153225.000000,0.0719,0.0455,408.5,0.0342,-0.1959,62.25,-0.4610,-0.0709,162.0,1.0250,0.3500,2.0,,-0.7500,50.0,0.0417,-0.3750,17.0,0.1333,0.4167,196639.0000,0.0180,-0.0090,425.5,0.0378,-0.1817,0.0416,0.0036,0.0180
201904,01055,"Etowah, AL",Single Family Home,561,,162499.500000,0.0217,0.0314,481.5,0.0137,-0.0846,111.50,-0.1357,0.0825,100.0,0.0870,0.0417,2.0,-0.5000,,86.0,0.1316,-0.1731,0.0,-1.0000,,205137.0000,0.0161,0.0227,481.5,0.0094,-0.0846,0.0000,-0.0042,0.0000
201904,21093,"Hardin, KY",Single Family Home,562,,213950.000000,0.0090,0.1263,436.0,-0.0113,-0.1400,53.50,-0.0273,-0.0273,164.0,-0.0238,-0.0889,2.0,-0.5000,-0.7500,88.0,-0.0435,-0.2903,67.0,0.2407,-0.2118,223044.0000,0.0126,0.0227,503.0,0.0162,-0.1503,0.1537,0.0312,-0.0140
201904,18167,"Vigo, IN",Single Family Home,563,,92250.000000,-0.0264,0.1538,253.0,-0.0380,-0.1276,49.50,-0.2721,-0.0833,110.0,0.1000,-0.1667,2.0,,,68.0,0.3077,0.0000,168.5,0.1463,0.0871,144689.0000,0.0014,-0.0124,421.5,0.0280,-0.0528,0.6660,0.1071,0.1315
201904,55035,"Eau Claire, WI",Single Family Home,564,,244635.000000,-0.0213,0.0639,381.5,0.2188,-0.1002,44.25,-0.3346,0.0793,162.0,0.5000,0.2273,6.0,0.5000,,58.0,0.6111,0.1154,13.0,0.6250,-0.1875,297437.0000,-0.0312,0.0952,394.5,0.2290,-0.1034,0.0341,0.0085,-0.0037
201904,36089,"St. Lawrence, NY",Single Family Home,565,,121000.000000,0.0142,0.0517,918.5,0.0497,0.2166,196.50,0.0565,0.1293,158.0,0.4107,0.2344,0.0,,,156.0,0.7727,1.4375,5.0,-0.2857,-0.2857,153831.0000,0.0112,-0.2056,923.5,0.0471,0.2119,0.0054,-0.0026,-0.0038
201904,45085,"Sumter, SC",Single Family Home,566,,178050.000000,0.0470,0.1198,379.0,-0.0052,-0.0867,77.50,0.0764,0.1232,126.0,0.1667,-0.0455,4.0,-0.6667,-0.8000,62.0,-0.0882,0.0333,217.5,0.1211,0.0357,218188.0000,0.0226,0.1859,596.5,0.0374,-0.0456,0.5739,0.0647,0.0679
201904,36109,"Tompkins, NY",Single Family Home,567,,269500.000000,0.0130,0.0567,451.0,0.2124,0.3834,49.50,0.0313,-0.0833,130.0,-0.0441,0.5476,2.0,,,66.0,0.5000,0.3750,0.0,,-1.0000,359554.0000,-0.0128,0.1620,451.0,0.2124,0.3708,0.0000,0.0000,-0.0092
201904,37049,"Craven, NC",Single Family Home,568,*,229950.000000,0.0266,0.1789,420.5,0.1213,-0.2610,52.00,0.0000,-0.2353,148.0,-0.2885,-0.1778,12.0,2.0000,0.5000,80.0,-0.0476,-0.2308,282.5,0.1970,0.1722,267745.0000,0.0401,0.0695,703.0,0.1506,-0.1321,0.6718,0.0425,0.2483
201904,53015,"Cowlitz, WA",Single Family Home,569,,330000.000000,0.0314,0.0818,279.5,0.1455,0.0508,44.50,-0.2328,0.0114,158.0,0.1618,-0.1596,6.0,-0.2500,,74.0,0.4231,0.0278,40.0,-0.1489,-0.3846,451336.0000,0.0226,0.0344,319.5,0.0979,-0.0347,0.1431,-0.0495,-0.1012
201904,34041,"Warren, NJ",Single Family Home,570,,258300.000000,0.0384,0.0632,657.0,0.0735,0.0932,53.75,-0.1978,-0.1331,242.0,0.2347,-0.0082,4.0,-0.5000,0.0000,154.0,0.1667,0.3276,0.0,,,294618.0000,0.0176,0.0544,657.0,0.0735,0.0932,0.0000,0.0000,0.0000
201904,37125,"Moore, NC",Single Family Home,571,,325050.000000,0.0000,0.0252,957.0,0.0669,-0.1252,67.00,-0.0822,0.0000,292.0,0.2373,-0.0267,18.0,-0.1000,0.5000,126.0,0.4318,0.0161,70.5,0.0071,-0.0844,408497.0000,0.0155,0.0537,1027.5,0.0626,-0.1225,0.0737,-0.0044,0.0033
201904,30029,"Flathead, MT",Single Family Home,572,,516050.000000,0.0323,0.1033,971.0,0.1187,-0.0010,131.50,-0.2399,0.5115,292.0,0.9211,0.3036,10.0,1.5000,-0.1667,98.0,0.8846,0.0652,0.0,,-1.0000,881666.0000,-0.0124,-0.0293,971.0,0.1187,-0.0021,0.0000,0.0000,-0.0010
201904,55127,"Walworth, WI",Single Family Home,573,,325000.000000,0.0315,0.0319,673.5,0.1281,0.0378,63.50,-0.2395,0.0410,198.0,0.1786,0.2375,10.0,0.2500,1.5000,88.0,0.4667,0.3750,2.5,0.2500,0.2500,576552.0000,0.0178,0.0681,676.0,0.1285,0.0384,0.0037,0.0004,0.0006
201904,17093,"Kendall, IL",Single Family Home,574,,279950.000000,0.0000,0.0052,704.5,0.2168,0.2105,37.50,-0.1667,-0.1477,282.0,0.0846,0.1750,22.0,0.3750,-0.2143,166.0,0.2576,0.8864,28.5,0.0179,0.0556,306750.0000,0.0067,0.0246,733.0,0.2076,0.2036,0.0405,-0.0079,-0.0059
201904,13113,"Fayette, GA",Single Family Home,575,,398037.500000,0.0066,-0.0501,595.5,0.0059,0.1007,51.00,-0.0192,0.1087,260.0,0.0317,0.2037,12.0,0.5000,-0.2500,172.0,-0.1042,0.4333,403.5,0.3450,0.0847,467120.0000,0.0212,-0.0586,999.0,0.1200,0.0942,0.6776,0.1708,-0.0100
201904,13045,"Carroll, GA",Single Family Home,576,,239600.000000,-0.0018,0.0194,808.5,0.0106,0.0582,49.50,-0.0660,0.0532,368.0,-0.0316,-0.0213,14.0,-0.4167,-0.5000,188.0,-0.0784,0.1750,613.0,0.0986,0.1610,291661.0000,0.0178,0.0969,1421.5,0.0468,0.1002,0.7582,0.0607,0.0671
201904,17091,"Kankakee, IL",Single Family Home,577,,147750.000000,0.0372,0.0333,452.5,0.0450,-0.0248,61.50,-0.4087,-0.1214,136.0,0.1724,-0.0556,2.0,,,84.0,0.0500,0.2353,57.5,0.4024,-0.0086,180842.0000,0.0463,0.0368,510.0,0.0759,-0.0230,0.1271,0.0324,0.0021
201904,56021,"Laramie, WY",Single Family Home,578,*,293348.750000,-0.0141,-0.0125,251.5,0.0935,-0.2955,40.75,-0.3093,0.1014,162.0,0.2656,-0.0795,12.0,,0.0000,38.0,-0.1364,-0.3667,314.5,0.0625,0.1035,341485.0000,0.0158,-0.0074,566.0,0.0760,-0.1184,1.2505,-0.0365,0.4522
201904,36101,"Steuben, NY",Single Family Home,579,,138500.000000,-0.0040,0.0658,445.0,0.0023,-0.1100,77.50,-0.3018,-0.0663,132.0,0.4348,0.0645,4.0,,0.0000,44.0,-0.3125,-0.4211,1.0,-0.5000,0.0000,194908.0000,0.0155,0.0442,446.0,0.0000,-0.1098,0.0022,-0.0023,0.0002
201904,39003,"Allen, OH",Single Family Home,580,,139500.000000,0.0731,0.1767,281.0,-0.0071,-0.1808,55.25,-0.2633,-0.1089,116.0,0.2083,0.0000,0.0,,,64.0,-0.0588,0.2308,21.5,0.2647,0.9545,169602.0000,0.0329,-0.0444,302.5,0.0083,-0.1455,0.0765,0.0164,0.0444
