SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
24,51,South Carolina,State,0.893516974588141,0.8934143435787467,0.900225056264066,0.9099756625202813,0.9255141745414119,0.9234828496042217,0.9118671534478262,0.9128630705394191,0.9122807017543859,0.9056244041944709,0.8992562542258282,0.8933333333333333,0.8816521048451151,0.8882402001668057,0.8909090909090909,0.8932960893854749,0.9007506255212677,0.9032258064516129,0.9066043613707164,0.9009009009009009,0.8919506889050036,0.8979591836734694,0.8957347253996837,0.8968105065666041,0.8992537313432836,0.8872581721147431,0.8996655518394648,0.9095260890378172,0.922996794871795,0.9181461165434455,0.9248826291079812,0.9272237196765498,0.92,0.9207365892714171,0.9185185185185185,0.9187423438138016,0.9194139194139194,0.9196515004840271,0.9263157894736842,0.9308142629058009,0.9394145677331518,0.9405405405405406,0.9444444444444444,0.9447943682845499,0.9393939393939394,0.9389312977099237,0.9384170742552246,0.9348366851171868,0.932420872540633,0.9326660600545951,0.9346733668341709,0.9399141630901288,0.9452054794520548,0.94972067039106145,0.9455587392550143,0.945703125,0.9441340782122905,0.9423903307162933,0.9411764705882353,0.9359359359359359,0.9290138161029061,0.9354677338669335,0.9442993907745866,0.9526315789473684,0.9575226089339545,0.9585996110030564,0.9572742022714981,0.9551656920077972,0.9552691432903715,0.9499749874937469,0.9513263618707548,0.947902367211321,0.9481308411214954,0.9503966876006602,0.9547738693467337,0.9621217858060434,0.963302752293578,0.96415770609319,0.9640102827763496,0.9629629629629629,0.9618348273605057,0.9598853868194842,0.9568965517241379,0.9565217391304348,0.9540636042402827,0.9565217391304348,0.9627779785718144,0.9668508287292817,0.968,0.9687881668224563,0.9681818181818181,0.9668905774023816,0.9650988138087716,0.9627618084645385,0.9602649006622517,0.9598997493734336,0.9590361445783132,0.9619109102646869,0.9661687105165366,0.9682804674457429,0.9705882352941176,0.9727626459143969,0.9714285714285714,0.9702602230483272,0.9661016949152542,0.9657627118644068,0.9607518930767003,0.9591326105087573,0.9569537480063796,0.9606404269513009,0.9680365296803652,0.9698202780603594
25,25,Louisiana,State,0.9214659685863874,0.9333333333333333,0.9272727272727272,0.9310344827586207,0.9361702127659575,0.9499683343888538,0.9414534501263718,0.9459459459459459,0.9411764705882353,0.9359237536656891,0.9333333333333333,0.9303101033677893,0.9285203716940672,0.9309462915601023,0.926060606060606,0.9272848565710473,0.9351909968345904,0.9303386343856317,0.9289031797070382,0.9315068493150684,0.9291666666666667,0.9283135636926251,0.9240369614784592,0.9263157894736842,0.9253440604023195,0.9254075201043251,0.9258823529411765,0.9375,0.9411764705882353,0.9440732265446224,0.9458314232988939,0.9451612903225807,0.9428571428571428,0.9373134328358209,0.9343434343434344,0.9333333333333333,0.9323116219667944,0.9376269867010114,0.9411764705882353,0.9486273443870618,0.9526347348936515,0.9531812050359711,0.9530201342281879,0.95,0.9420289855072463,0.9422222222222222,0.9410029498525073,0.9437453737971873,0.9350211112608364,0.9375,0.9441860465116279,0.9486679662118258,0.9523809523809523,0.9537210756722951,0.9573266619013581,0.9565217391304348,0.949278734295021,0.9478672985781991,0.9433962264150944,0.9462001399580126,0.9454148471615721,0.9461077844311377,0.9448529411764706,0.9525877192982456,0.9588726112442791,0.960582171012735,0.9611111111111111,0.9607843137254902,0.9523809523809523,0.9555555555555556,0.9511400651465798,0.9523809523809523,0.9468512728896828,0.946969696969697,0.9576612903225806,0.9602743641040298,0.9641341449284129,0.9665249639814304,0.9626500666963095,0.96,0.9587301587301588,0.9583333333333334,0.9540229885057471,0.954213158907272,0.9499263622974963,0.953076454462382,0.9563733923158844,0.9653916211293261,0.9655172413793104,0.9685913949027131,0.967741935483871,0.9622641509433962,0.9552238805970149,0.9535020600353149,0.9528346831824679,0.9459459459459459,0.946236559139785,0.9539473684210527,0.9556263479363198,0.9603174603174603,0.96,0.9629969418960245,0.9628438728117185,0.9596774193548387,0.9538461538461539,0.9515340151178302,0.9548872180451128,0.9495073891625616,0.9452687797515384,0.9487179487179487,0.9565217391304348,0.9600844589095887
26,24,Kentucky,State,0.9314033983637507,0.9227052203019201,0.9268929503916449,0.9413407821229051,0.9463087248322147,0.9371468926553672,0.9304652326163082,0.9275808936825886,0.9182839632277835,0.9210526315789473,0.9171762090050027,0.918429003021148,0.9193245778611632,0.9105274129664374,0.9171033825631253,0.9274193548387096,0.9352396514161221,0.9385113268608414,0.933852140077821,0.929368029739777,0.9251700680272109,0.9112529728376517,0.9175067005255684,0.9191994069681245,0.9125,0.9082740609828464,0.9170760764420463,0.9350199627229254,0.94,0.9429824561403509,0.94,0.9356060606060606,0.9416666666666667,0.9343595009489238,0.930845279631292,0.9327731092436975,0.9272382579704106,0.9235294117647059,0.9322419281491587,0.9459459459459459,0.9465020576131687,0.9508158234534569,0.95,0.9460809184943066,0.9440794054717865,0.9384615384615385,0.931824164253751,0.9303085867620751,0.9259259259259259,0.9299065420560748,0.9316625155666252,0.9431856540084389,0.9505280711506392,0.9560334728033473,0.9537332390582671,0.948051948051948,0.9456786057133566,0.9418604651162791,0.9396551724137931,0.9333333333333333,0.9324122920614148,0.9365079365079365,0.9493670886075949,0.9504132231404959,0.9587328053355565,0.9640287769784173,0.9597523219814241,0.9553571428571429,0.9540636042402827,0.9473684210526315,0.9483068925640248,0.9428571428571428,0.9464007266602821,0.9410892923304928,0.9560229445506692,0.9622641509433962,0.96875,0.9699769053117783,0.9692307692307692,0.9666555518506169,0.9624819538017324,0.9612886464016628,0.9606404269513009,0.9565217391304348,0.955,0.9534883720930233,0.9633699633699634,0.9692307692307692,0.9733333333333334,0.9750174113361192,0.9736807470109863,0.970791070243625,0.9690528290090653,0.9622641509433962,0.9642074506939372,0.9595959595959596,0.9577509491557116,0.9607686148919136,0.968,0.9727272727272728,0.9757575757575757,0.9782514136581122,0.9749289519404463,0.9705361994996189,0.9697691197691198,0.9632857294140784,0.9599245961065052,0.9569377990430622,0.9549795361527967,0.9572553984853432,0.9634538152610441,0.9696099974817426
27,46,Oregon,State,0.8978963571062083,0.8950617283950617,0.9109339407744874,0.9156193895870736,0.9216013344453712,0.9154929577464789,0.9220985691573926,0.91912502508529,0.9099641092968973,0.8998922530946867,0.9,0.8976558033161807,0.8946182728410513,0.8878504672897196,0.8910675381263616,0.9099099099099099,0.9187911652344046,0.925,0.9286819991154356,0.9257142857142857,0.9219301686936053,0.9179170344218888,0.92,0.9177943855379207,0.9259788511003144,0.9230769230769231,0.9284072695505491,0.9464285714285714,0.9548313321898227,0.9587328053355565,0.9607843137254902,0.9594882729211087,0.9571428571428572,0.9536679536679536,0.9523809523809523,0.9469442578912022,0.9504752376188094,0.95,0.9636767976278725,0.9731343283582089,0.9799095881011484,0.9811542730299667,0.9818181818181818,0.9760348583877996,0.9714285714285714,0.9665249639814304,0.9639869043288468,0.9602649006622517,0.9585330277141071,0.96,0.96875,0.9789316875931049,0.981116343461252,0.9817351598173516,0.9789473684210527,0.975609756097561,0.9698996655518395,0.9663666791219799,0.9620253164556962,0.9592767159522367,0.96,0.9692307692307692,0.9785714285714285,0.9851796941493012,0.99,0.991304347826087,0.9915518008003558,0.9883720930232558,0.9865771812080537,0.9808612440191388,0.9772727272727273,0.9784735812133072,0.9782514136581122,0.9801786687406566,0.9920135803519237,1,1,1,1,0.9967845659163987,0.9913253301095468,0.9849184364419822,0.9807767752059631,0.9782608695652174,0.9782608695652174,0.9807692307692307,0.9912280701754386,1,1,1,1,0.9916425702811245,0.9848438920885116,0.979933110367893,0.975,0.9743486973947896,0.9737171464330413,0.981081081081081,0.9927882688113302,1,1,1,0.994269340974212,0.9859959988568162,0.9798270893371758,0.974025974025974,0.9696877841770234,0.9646616541353383,0.9620316803811458,0.9725490196078431,0.9804902451225613,0.9877469367341836
28,45,Oklahoma,State,0.9409366415209524,0.944,0.9553189466679342,0.9554140127388535,0.9568480300187617,0.952020202020202,0.9468822170900693,0.9430331023864511,0.940411200287255,0.9400267553691517,0.9396551724137931,0.933786078098472,0.9311257069877759,0.9296875,0.9343288892890249,0.9403669724770642,0.9433198380566802,0.945,0.9454727363681841,0.9446366782006921,0.9380952380952381,0.9407749118013352,0.9296482412060302,0.9302325581395349,0.9259259259259259,0.9359422628653398,0.9385437541750167,0.9486166007905138,0.9533333333333334,0.9554730983302412,0.9523809523809523,0.9504536260854393,0.9485714285714286,0.9500475023751187,0.9467455621301775,0.9473684210526315,0.9454545454545454,0.941634445601485,0.9523809523809523,0.9595959595959596,0.9613869188337274,0.9645432692307693,0.9653679653679653,0.9635036496350365,0.9590163934426229,0.956,0.9484257751381039,0.9523809523809523,0.9457421173475187,0.9498114781842082,0.9572649572649573,0.9611940298507463,0.9674259858468484,0.9660724554341575,0.967741935483871,0.9643463497453311,0.9636767976278725,0.9575557866194159,0.9578342117872545,0.955928597854236,0.950792326939116,0.9533284712092798,0.9644970414201184,0.9662293922016489,0.9696785930867192,0.9724137931034482,0.9693558474046279,0.9666666666666667,0.9625,0.9606986899563319,0.9613869188337274,0.9581573952831438,0.9529553679131484,0.9511315185306658,0.9642857142857143,0.9665809768637532,0.9683257918552036,0.96999399879976,0.9705882352941176,0.9659902829379823,0.9621802002224694,0.96,0.9588014981273408,0.9560439560439561,0.9560586760348087,0.955522609340252,0.9614147909967846,0.9647058823529412,0.9674418604651163,0.9684053094036269,0.9666666666666667,0.9636363636363636,0.9620318111852232,0.9592953001928455,0.9556840077071291,0.9545454545454546,0.9532871972318339,0.9535496677358354,0.9603841536614646,0.965386695511087,0.967741935483871,0.9709302325581395,0.9692307692307692,0.9666666666666667,0.9619047619047619,0.9602620087336244,0.957511283043198,0.9548387096774194,0.9527567901160596,0.9606404269513009,0.9652736904061212,0.9719068115332097
29,11,Connecticut,State,0.8960153301585729,0.905,0.9105691056910569,0.9171762090050027,0.9228549104651348,0.9318181818181818,0.9244461652499739,0.9262689885142645,0.9058930932158178,0.9141414141414141,0.9090909090909091,0.9003104518799586,0.8914386584289496,0.9039348884901308,0.8987141968158228,0.9119496855345912,0.921007243877199,0.9291918926033167,0.9306654257794323,0.9123729491796719,0.9072715143428952,0.9038089089735313,0.8955571063037916,0.8974079050498265,0.8834244080145719,0.8875862068965518,0.9004899742396213,0.9021078956770275,0.9237875288683602,0.9296320206584894,0.9270535255466712,0.9254627313656828,0.9155433315198775,0.9170487703209671,0.9082110017744798,0.91,0.9113652609006433,0.9031140579602175,0.9193154034229829,0.9274835189815868,0.940924249642687,0.9456066945606695,0.9457769816427541,0.9449694274596998,0.9410151166357168,0.9301124337119058,0.9242424242424242,0.9215376513954713,0.9172445422225594,0.9177760710018774,0.9204090706980881,0.9262689885142645,0.9397590361445783,0.9489795918367347,0.9462283394937299,0.9424657534246575,0.9330344634351359,0.9252313078269567,0.9252663799150964,0.9169213670464018,0.9152623211446741,0.9150490909609841,0.9168081494057725,0.9307229927129856,0.9393939393939394,0.9497347070548272,0.9498327759197325,0.943502824858757,0.9348612786489746,0.9290187891440501,0.9245065994330941,0.9166203446359088,0.915846511627907,0.9148084619782733,0.9191919191919192,0.9313556398758193,0.9467667023937121,0.952683391552874,0.9516737793388963,0.9477009477009477,0.9377767746780413,0.9331564138861276,0.931272875152501,0.9267431597528685,0.9292926733170828,0.925,0.9344564359041854,0.9499136442141624,0.9547629404088734,0.9600064000426669,0.9630606860158312,0.954954954954955,0.9512879990044213,0.9483667017913593,0.9422222222222222,0.9359500991607854,0.9346196660482375,0.9333333333333333,0.944,0.9559804357492219,0.9651162790697675,0.9696969696969697,0.9673047435731583,0.9606351741055716,0.956423466484219,0.9503784693019344,0.9473684210526315,0.9403508771929825,0.9378907878282617,0.936121636063344,0.9450792326336306,0.9568161644715436
30,19,Iowa,State,0.9176638655462185,0.9235348443226137,0.9316279830009807,0.946078431372549,0.9542857142857143,0.9566666666666667,0.9416863672182821,0.9426751592356688,0.9399823477493381,0.9367894497498863,0.9298998569384835,0.9302325581395349,0.9230769230769231,0.9217444354538332,0.9193245778611632,0.9356376638855781,0.9407407407407408,0.9480208786428882,0.9454949944382648,0.94,0.9371428571428572,0.9385714285714286,0.9290138161029061,0.9278487164759422,0.9182985141683515,0.9172932330827067,0.9248029108550637,0.9413919413919414,0.9517643250242797,0.9562638991845812,0.9556737588652482,0.9523809523809523,0.9496804790804227,0.9487179487179487,0.9428571428571428,0.939183987682833,0.9421542157256506,0.9396786905122765,0.9428571428571428,0.9545629505213802,0.9590163934426229,0.965790086106586,0.9652509652509652,0.9620060790273556,0.9563218390804598,0.9516129032258065,0.9489795918367347,0.9409090909090909,0.9417920209287116,0.9354838709677419,0.9458533241946538,0.9566184649610678,0.9629629629629629,0.9682625067240452,0.9662225546371888,0.9642207398423287,0.9560867148415787,0.9534883720930233,0.9539121114683816,0.948238364506307,0.9458844929513415,0.950605702638223,0.9563994374120957,0.9649127986221642,0.9712230215827338,0.972972972972973,0.970873786407767,0.9658502932045533,0.9636767976278725,0.9585676215087504,0.9554140127388535,0.9523809523809523,0.955479844777962,0.956433226031927,0.9609708101016727,0.9692168674698796,0.9744820295983087,0.9776536312849162,0.9761904761904762,0.9734247769910325,0.9690396888408158,0.9649749821300929,0.9584775086505191,0.9573142116666455,0.9554551323434474,0.9534229446702095,0.9652509652509652,0.9714285714285714,0.9774436090225563,0.9772989611388996,0.9780503550677857,0.9749551971326165,0.9710144927536232,0.9693838298513743,0.9655172413793104,0.9565217391304348,0.9565217391304348,0.9583333333333334,0.9651307596513076,0.974445802146048,0.9794387329813837,0.9831332189822756,0.97868638538495,0.974910394265233,0.9710244912038634,0.9648732770120053,0.9646302250803859,0.96,0.9550561797752809,0.958217270194986,0.9631299167242684,0.9696663296258847
31,34,Mississippi,State,1.0033030303030304,1.0106861842105264,1.01234264276782,0.9927060505002382,1.0099660249150624,1.000455764075067,0.980297520661157,0.988856,0.9885708024272677,0.965604311008468,0.9844069444444444,0.9696969696969697,0.9554530737378732,0.9536108108108108,0.9566630824372759,0.9822171052631579,0.9766637396914926,0.9604276407337129,0.9761285444234404,0.9537804578754578,0.9821444444444445,0.9843908963999961,0.9646463487832235,0.9640070035017508,0.991940511356832,0.975832339550502,0.9980313131060203,0.9827157190635452,0.9928055555555556,0.9891218130311614,0.9878877551020409,0.9821647058823529,0.9924120357233803,0.9776751347190146,0.9918136238898603,0.9901675977653631,0.9637282993426597,0.9712380158399333,0.97,0.9754,0.9827805575411008,0.9838187702265372,0.9771863117870723,0.978630581568265,0.9799861973775017,0.9612479108635098,0.9749277510188958,0.9670162631676216,0.9551916666666667,0.946969696969697,0.9586868496585865,0.9649122807017544,0.9731672438117225,0.9632588148121374,0.9817575204773348,0.9798657718120806,0.9731543624161074,0.9677608811748999,0.9675268817204301,0.9642207398423287,0.96,0.9675319790716295,0.9568069983597595,0.9820779887121601,0.9849719137148281,0.9939959973315544,0.9838709677419355,0.9700545785324439,0.9612497112497113,0.9693558474046279,0.965,0.9626372727272727,0.9649122807017544,0.9578270192994996,0.973567768979972,0.96629430627934,0.979706088173548,0.9817025028108147,0.987918454379658,0.9758638297872341,0.9680365296803652,0.9693558474046279,0.9752751528627015,0.9768299104791995,0.9673291925465839,0.974025974025974,0.9837432263443101,0.9845756097560976,0.9871239800892904,0.991304347826087,0.9854861813279407,0.9818845974872034,0.9795453488912649,0.9780464371497197,0.97911227154047,0.9811653914067098,0.9720670391061452,0.9651757730177042,0.9770114942528736,0.9776536312849162,0.976693594609561,0.9824135839902971,0.981673866006096,0.9777777777777777,0.9748224661071659,0.9814691358024691,0.9767767441860465,0.9702850212249848,0.9731383218591227,0.9714885731373579,0.9908556291390729,0.9894409332628004
32,6,Arkansas,State,0.9155645981688708,0.9239130434782609,0.9358974358974359,0.937417719852554,0.9417304296645085,0.9411764705882353,0.9333333333333333,0.9395348837209302,0.9307359307359307,0.9209209209209209,0.9266457240132675,0.9176470588235294,0.905511811023622,0.9259259259259259,0.9257714762301918,0.9351351351351351,0.9345794392523364,0.9318757467144564,0.9296482412060302,0.9321533923303835,0.9238095238095239,0.9251471825063078,0.9215376513954713,0.9283276450511946,0.9246374684841892,0.9230769230769231,0.9297297297297298,0.9447943682845499,0.9438202247191011,0.9460834181078331,0.948238364506307,0.9441860465116279,0.9396984924623115,0.939465116385862,0.9444182288221932,0.9433962264150944,0.9418604651162791,0.9371069182389937,0.9516129032258065,0.9520500347463516,0.9557522123893806,0.9575757575757575,0.9572794794369596,0.9503655252020008,0.952076677316294,0.9411764705882353,0.944206008583691,0.9417304296645085,0.9301470588235294,0.930958904109589,0.943089430894309,0.9485294117647058,0.95,0.9550519269605706,0.951310861423221,0.9471114613623068,0.9483667017913593,0.9466666666666667,0.9461226883137946,0.9381663113006397,0.9388888888888889,0.9395841506473127,0.95,0.9541456046549549,0.9566265060240964,0.9557522123893806,0.9575216246709289,0.9551243177683445,0.9523809523809523,0.95,0.9498602940648322,0.9495798319327731,0.9437523593808984,0.9516837481698389,0.9583098591549296,0.9628803932969762,0.966451215758695,0.9636108989050165,0.9666666666666667,0.9614697311266289,0.9640287769784173,0.96,0.96,0.9507936507936507,0.956989247311828,0.9534176966843242,0.9610027855153204,0.9642301710730948,0.9694274596998332,0.9694323144104804,0.9678908355795148,0.9654722540882201,0.9607843137254902,0.961439588688946,0.9591326105087573,0.9584569732937686,0.9578270192994996,0.9616964808356991,0.9617850730956655,0.9689922480620154,0.9712074361113785,0.9728281455642702,0.9710743801652892,0.9652736904061212,0.9643605870020965,0.9626865671641791,0.9596774193548387,0.9559981554941499,0.9571236866207691,0.9560867148415787,0.9642857142857143,0.967741935483871
33,23,Kansas,State,0.9714285714285714,0.9676180904522613,0.9873617693522907,0.9996231343283581,0.9922480620155039,0.9929114384433534,0.9642601858470335,0.9592903225806452,0.9599239493896907,0.97353595255745,0.9507315212484291,0.94972067039106145,0.9468085106382979,0.9328049043062201,0.9455606060606061,0.9549795361527967,0.9666444296197465,0.965065702056489,0.9625181096929976,0.965235,0.9538461538461539,0.955017667844523,0.9558628571428571,0.9477687626774848,0.9566184649610678,0.9448631436314363,0.9643857543017207,0.9730848861283644,0.9844961240310077,0.9754467846289602,0.9779874213836478,0.964769647696477,0.9616858237547893,0.95914275388271,0.9616863726049181,0.963265306122449,0.967538304392237,0.9591993841416474,0.9709928400954654,0.9724787189699888,0.9837432263443101,0.9882783882783883,0.9823529411764705,0.976371976647206,0.9673455759599332,0.9739371428571428,0.9684856197505727,0.9696969696969697,0.9603467879476976,0.9617788461538461,0.967741935483871,0.9772727272727273,0.9882613407546987,0.986449864498645,0.985132530120482,0.98125,0.9697636867872621,0.97104,0.972320202020202,0.9652509652509652,0.9565987599645704,0.9581468807580943,0.98,0.9815789473684211,0.987496091307067,0.9868686868686869,0.9820248556510609,0.9794238683127572,0.9815538608198284,0.9732360097323601,0.9642857142857143,0.9680178994472229,0.9672745358090186,0.9656565656565657,0.97,0.9822827983803148,0.9970692124105012,0.9905782153461479,0.9844961240310077,0.9811393351579345,0.9758421052631578,0.9767441860465116,0.9714928732183046,0.9722745358090186,0.9625668449197861,0.9674709302325581,0.97675803703755,0.9891891891891892,0.9944444444444445,0.9945945945945946,0.987628393132475,0.9846583314471549,0.9776751347190146,0.975975975975976,0.9752438109527382,0.968299711815562,0.9665271966527197,0.9699624530663329,0.9821428571428571,0.9930178432893716,1,0.9979315045953506,0.9863013698630136,0.9799426934097422,0.9812474531186328,0.9779986042444422,0.9708796296296296,0.9656837385756165,0.9625,0.9707927677329624,0.9783140416964037,0.9905341446923597
34,55,Utah,State,0.9701480592236895,0.9673115410273516,0.995387180437199,1.004306535307617,0.998084149832169,0.9894957983193278,0.9931317829457365,0.9917123083952408,0.9737622877569259,0.9842428571428572,0.9968307692307692,0.9747102212855637,0.9632747119466343,0.9904128903421696,0.9884526558891455,0.9838998211091234,0.9831460674157303,0.9995160256410256,0.9983675618746709,1,0.9907513270722744,0.990863813229572,1,1,1.0074329896907217,1.007116970154813,1.02149892274546,1.0264092664092663,1.033834734744555,1.01505,1.015930956099059,1.0294087806219703,1.023980417198808,1.0137862068965517,1.0238336713995944,1.0232295719844358,1.02703296561262,1.016319639842431,1.0309278350515463,1.030854856311386,1.0271657219073025,1.0307846234860454,1.0250702563712282,1.0247723861930966,1.0218471621526193,1.0126748061734656,1.0174603174603174,1.0071826923076923,0.9966020635857911,1.003766478507665,1.0105604719764012,1.0037229783827062,1.0111703901300433,1.0031595576619274,1.0048374419435513,1.0032825278810409,1.0020545454545455,1,1.0116615919965202,1,1,1,1,1,1.0033753241941459,1.0103367789263087,1,1,1,0.9984544049459042,1,0.9948542024013722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0207100591715976,1.015228426395939,1.013787510137875,1.0165394402035624,1.0076970474967908,1.0063191153238547,1.0100586823152842,1,1,1,1.0068792995622264,1.0141369267009361,1.016810580975891,1.0162666666666667,1.0149658128697903,1.0069993042628007,1.0045762028782002,1.000645577792124,1,1.0003870554019398,1,1,1.0116744496330887,1.019991069833899,1.0206393521354595
35,42,Nevada,State,0.9658246656760773,0.9545454545454546,0.9494949494949495,0.9516295746439025,0.9595277095277095,0.9558823529411765,0.9591326105087573,0.9554896142433235,0.948905109489051,0.9454949944382648,0.9431438127090301,0.929368029739777,0.9244992295839753,0.9225413402959095,0.933955970647098,0.9347604409895665,0.9351351351351351,0.9444135630906059,0.9464575446187128,0.9464575446187128,0.9393939393939394,0.9411764705882353,0.9433511506183385,0.9376601836147008,0.9430194805194805,0.9433962264150944,0.9552238805970149,0.9636767976278725,0.9724770642201835,0.9795918367346939,0.9846153846153847,0.988,0.9864188706218727,0.9849749582637729,0.9834113143343258,0.9866220735785953,0.9861590038314176,1,1,1,1,1,1,1,0.9875,0.9834414891314246,0.9743366681165724,0.9683544303797469,0.967391304347826,0.9649122807017544,0.9692307692307692,0.9710743801652892,0.9746588693957114,0.9758203799654577,0.9728346396272951,0.9722222222222222,0.9672921341500395,0.9624978357558676,0.9633197480548351,0.9593023255813954,0.9603841536614646,0.9644012944983819,0.9707100808795723,0.9725490196078431,0.9731543624161074,0.9755216497137458,0.9758064516129032,0.9724137931034482,0.9719298245614035,0.969435274285313,0.9672426434283168,0.9640078406536321,0.9653092006033183,0.9659090909090909,0.9717062017719348,0.9772357121705656,0.9767441860465116,0.976803575228772,0.9771428571428571,0.975609756097561,0.9730654076462459,0.9709208400646203,0.9704530022310602,0.9715275105809927,0.970231822971549,0.9727626459143969,0.9784172661870504,0.9826086956521739,0.9842714878705003,0.9863945578231292,0.9883953581432573,0.9873248832555037,0.984188447886415,0.9833333333333333,0.9816326530612245,0.9818181818181818,0.9807692307692307,0.9836065573770492,0.9899979587670953,0.9917607567897467,0.9925912203422392,0.994801935830794,0.992,0.9870340015971084,0.982760315106913,0.9787003659576943,0.9719678828003944,0.9687402313222883,0.968,0.969216833890747,0.971830985915493,0.9763384063028695
36,41,New Mexico,State,0.9318935334047874,0.9716430358632193,0.9456777777777777,0.962104854368932,0.9524749868351764,0.9658502932045533,0.9333941747572816,0.9537101651546871,0.9338793229456501,0.9519652173913044,0.911263309352518,0.9254224598930482,0.9282263630089717,0.9375977121067683,0.9291060707138092,0.9215923953539338,0.9226770630279402,0.9440443380149263,0.9343341176470589,0.9303152038009502,0.9273182957393483,0.9342773333333333,0.9339675135038593,0.9287356321839081,0.9299969221298862,0.9336501329351095,0.9260261363636364,0.940174438687392,0.9686486486486486,0.9563758389261745,0.9497907949790795,0.9655172413793104,0.9379808325220531,0.9496078099430054,0.9434035087719298,0.9715909090909091,0.9454545454545454,0.9727134916624558,0.9690515463917526,0.9738473850476959,0.9702828947368421,0.9653916211293261,0.964625,0.9726027397260274,0.955280701754386,0.9511348837209302,0.95,0.9670933333333334,0.9501211322702743,0.9488310137338662,0.9499749874937469,0.964824120603015,0.9666666666666667,0.9729038587311969,0.9636650868878357,0.9674041133963313,0.965972972972973,0.9546555183946488,0.9495,0.9649122807017544,0.962008695652174,0.9633288201160541,0.968441880678329,0.9788817204301076,0.9736072727272728,0.9801684210526316,0.9767441860465116,0.9790830613547965,0.9731543624161074,0.9629629629629629,0.9696474232030544,0.9652137931034482,0.9605645933014354,0.9616061993659739,0.9755555555555555,0.9772727272727273,0.983682057728752,0.9874213836477987,0.9834734372022108,0.9841720764286868,0.975609756097561,0.9759085340955492,0.9727492238703,0.9667319587628866,0.9638799478033928,0.9736842105263158,0.9819895588645646,0.9894736842105263,0.9937106918238994,0.9883720930232558,0.9850543478260869,0.9821428571428571,0.9791219708331255,0.9766976744186047,0.9810578984989278,0.980421146953405,0.974,0.9724780487804878,0.9849837662337663,0.9894232804232804,1,0.9969075630252101,0.9969447236180905,0.9864603481624759,0.9927069333281149,0.9876543209876543,0.9858496993987976,0.9780821917808219,0.9829079365079365,0.985663082437276,0.9990122389676911,1
